"","date","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA","EVI_hectareID_NA","EVI_sd_hectareID_NA"
"43",2019-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2019-10-16,NA,NA,0.467699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507673,0,0.350999,0,NA,NA,0.369765,0,0.638042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506887,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494436,0,NA,NA,0.500974,0,0.450074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.522665,0,NA,NA,NA,NA,0.461259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376619,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2019-10-26,NA,NA,NA,NA,NA,NA,NA,NA,0.436077,0,0.560817,0,NA,NA,NA,NA,0.566211,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528585,0,NA,NA,0.525815,0,0.207978,0,NA,NA,0.12707,0,0.487805,0,0.457395,0,0.421112,0,NA,NA,NA,NA,NA,NA,0.539796,0,NA,NA,NA,NA,NA,NA,NA,NA,0.541036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499141,0,NA,NA,0.481016,0,NA,NA,NA,NA,NA,NA,NA,NA,0.422562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396809,0,0.362316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517703,0,NA,NA,NA,NA,0.4456,0,NA,NA,0.635129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490639,0,NA,NA,0.404956,0,NA,NA,NA,NA
"46",2019-11-05,-0.005049,0,0.532383,0,0.425112,0,0.573995,0,0.463467,0,0.522706,0,0.463632,0,0.624046,0,0.524053,0,0.514202,0,0.525131,0,0.171743,0,0.430996,0,0.450074,0,0.574884,0,0.342919,0,0.518842,0,0.449837,0,0.483966,0,0.547739,0,0.534715,0,0.482649,0,0.467476,0,0.510955,0,0.455855,0,0.446353,0,0.457137,0,0.621394,0,0.572531,0,-0.016149,0,0.460246,0,0.569019,0,0.48225,0,0.627359,0,0.543419,0,0.352854,0,0.353961,0,0.555795,0,0.518383,0,0.175519,0,0.474739,0,0.183267,0,0.545832,0,0.463838,0,0.53577,0,0.430007,0,0.528032,0,0.251534,0,0.456723,0,0.479548,0,0.549869,0,0.496381,0,-0.025867,0,0.515096,0,0.552441,0,0.501074,0,0.5159,0,0.553099,0,0.486303,0,0.431662,0,0.497057,0,0.481787,0,0.482615,0,0.521633,0,0.492907,0,0.536981,0,0.433417,0,0.376239,0,0.558691,0,0.607757,0,0.397266,0,0.553417,0,0.006923,0,0.504207,0,0.460809,0,0.464678,0,0.506846,0,0.468625,0,0.439998,0,0.510446,0,0.4932,0,0.565874,0,0.462723,0,0.491709,0,0.520677,0,0.012631,0,0.39871,0,0.522435,0,0.466357,0,0.572265,0,0.463507,0,0.410597,0,0.568748,0,0.536714,0,0.52225,0,0.529428,0,0.494742,0,0.452012,0,0.586159,0,0.472302,0,0.445451,0,0.514195,0
"47",2019-11-10,-0.011918,0,0.540466,0,0.461178,0,0.591863,0,0.582233,0,0.528854,0,0.580194,0,0.623762,0,0.553701,0,0.538903,0,0.553586,0,0.144155,0,0.520034,0,0.441359,0,0.593591,0,0.351794,0,0.549341,0,0.492961,0,0.526472,0,0.565283,0,0.569081,0,0.507823,0,0.482549,0,0.528291,0,0.553925,0,0.512335,0,0.515508,0,0.646613,0,0.609723,0,-0.019491,0,0.535521,0,0.602018,0,0.511086,0,0.646265,0,0.589186,0,0.400977,0,0.359275,0,0.557319,0,0.540509,0,0.161912,0,0.492462,0,0.150785,0,0.514945,0,0.464147,0,0.580839,0,0.404787,0,0.585478,0,0.282015,0,0.440024,0,0.55217,0,0.586229,0,0.522017,0,-0.025019,0,0.518873,0,0.607861,0,0.51914,0,0.535317,0,0.587222,0,0.528484,0,0.583082,0,0.541353,0,0.503515,0,0.519205,0,0.570252,0,0.518923,0,0.585861,0,0.540213,0,0.356755,0,0.596891,0,0.652041,0,0.368496,0,0.580011,0,-0.002447,0,0.569208,0,0.451047,0,0.4439,0,0.542573,0,0.514285,0,0.459431,0,0.519959,0,0.548096,0,0.613719,0,0.446894,0,0.488522,0,0.576416,0,0.034158,0,0.385513,0,0.560603,0,0.454124,0,0.586307,0,0.510049,0,0.424739,0,0.592312,0,0.555928,0,0.562901,0,0.517473,0,0.524762,0,0.467646,0,0.620146,0,0.529306,0,0.440513,0,0.540958,0
"48",2019-11-25,NA,NA,0.314391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446958,0,NA,NA,NA,NA,0.313023,0,NA,NA,0.31748,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411176,0,NA,NA,NA,NA,0.352956,0,0.370502,0,0.456853,0,NA,NA,0.346161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344408,0,NA,NA,NA,NA,NA,NA,0.324149,0,0.361561,0,NA,NA,0.349772,0,NA,NA,0.198091,0,NA,NA,NA,NA,NA,NA,0.332896,0,0.408197,0,NA,NA,0.325087,0,NA,NA,0.359367,0,NA,NA,NA,NA,0.35219,0,NA,NA,NA,NA,NA,NA,0.372805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.603928,0,NA,NA,NA,NA,0.337991,0,NA,NA,NA,NA,0.044473,0,NA,NA,0.347621,0,NA,NA
"49",2019-12-15,-0.013479,0,NA,NA,0.709741,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54063,0,NA,NA,NA,NA,NA,NA,0.699562,0,0.645186,0,0.630297,0,NA,NA,NA,NA,NA,NA,0.670849,0,0.668114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.723746,0,NA,NA,NA,NA,0.68491,0,NA,NA,0.423881,0,NA,NA,0.681374,0,NA,NA,NA,NA,0.208539,0,NA,NA,NA,NA,0.701365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68346,0,0.702846,0,NA,NA,NA,NA,0.729695,0,0.625533,0,NA,NA,NA,NA,NA,NA,0.693406,0,0.713485,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737526,0,NA,NA,NA,NA,NA,NA,NA,NA,0.704054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677209,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674488,0,0.628561,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2019-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417629,0,NA,NA,NA,NA,0.684382,0,NA,NA,NA,NA,0.204809,0,NA,NA,NA,NA,0.727581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716438,0,NA,NA,NA,NA,0.708716,0,0.689027,0,0.783412,0,NA,NA,NA,NA,0.461178,0,NA,NA,0.674173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663064,0,0.677981,0,NA,NA,0.667248,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730232,0,NA,NA,NA,NA,-0.000869,0,0.672579,0,NA,NA,0.677191,0,0.672427,0,0.642714,0,NA,NA,NA,NA,NA,NA,NA,NA,0.659949,0,0.666208,0,NA,NA,0.022599,0,0.525234,0,0.735271,0,NA,NA,0.700649,0,0.642397,0,0.573123,0,NA,NA,0.648552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653751,0,NA,NA,NA,NA
"51",2019-12-30,NA,NA,0.717293,0,NA,NA,0.680029,0,0.705484,0,NA,NA,NA,NA,NA,NA,0.69101,0,NA,NA,NA,NA,NA,NA,0.628986,0,NA,NA,NA,NA,NA,NA,0.626609,0,0.65945,0,NA,NA,NA,NA,0.606365,0,NA,NA,NA,NA,NA,NA,0.664976,0,0.650084,0,0.605881,0,NA,NA,NA,NA,NA,NA,0.641897,0,NA,NA,0.690965,0,NA,NA,0.690121,0,0.450754,0,0.478049,0,0.689446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709283,0,0.692576,0,NA,NA,NA,NA,NA,NA,0.711863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683595,0,0.64605,0,0.659869,0,0.668363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458823,0,NA,NA,NA,NA,NA,NA,0.62375,0,NA,NA,NA,NA,NA,NA,NA,NA,0.685422,0,NA,NA,0.70777,0,0.705699,0,NA,NA,NA,NA,NA,NA,NA,NA,0.699985,0,0.007652,0,NA,NA,NA,NA,NA,NA,NA,NA,0.684269,0,0.626973,0,0.707789,0,0.644624,0,NA,NA,NA,NA,NA,NA,0.666463,0,NA,NA,NA,NA,NA,NA,0.681818,0
"52",2020-01-09,NA,NA,0.632597,0,NA,NA,0.619211,0,NA,NA,NA,NA,NA,NA,NA,NA,0.558996,0,0.653982,0,0.626574,0,NA,NA,0.538881,0,NA,NA,0.669779,0,NA,NA,0.591409,0,NA,NA,NA,NA,0.598917,0,NA,NA,NA,NA,NA,NA,NA,NA,0.590706,0,0.57061,0,0.556942,0,NA,NA,NA,NA,NA,NA,0.587452,0,NA,NA,0.574981,0,NA,NA,0.610383,0,0.340013,0,NA,NA,0.466606,0,0.628519,0,0.225325,0,NA,NA,NA,NA,NA,NA,0.657864,0,NA,NA,NA,NA,0.418419,0,NA,NA,0.667517,0,NA,NA,0.631125,0,NA,NA,NA,NA,NA,NA,0.582599,0,0.592588,0,NA,NA,0.60813,0,0.635568,0,NA,NA,0.611572,0,NA,NA,NA,NA,NA,NA,0.611794,0,0.542449,0,NA,NA,0.296223,0,NA,NA,0.647733,0,0.435498,0,0.66276,0,0.00515,0,0.549977,0,0.630851,0,0.643028,0,0.628391,0,NA,NA,0.659879,0,0.652729,0,NA,NA,0.58801,0,0.624854,0,0.647846,0,NA,NA,0.007284,0,0.514203,0,0.625537,0,NA,NA,NA,NA,0.620409,0,0.583252,0,0.527382,0,0.590536,0,NA,NA,NA,NA,0.654796,0,NA,NA,NA,NA,0.60591,0,0.639367,0,0.210943,0
"53",2020-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735081,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577448,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-01-29,NA,NA,NA,NA,0.591698,0,0.613767,0,0.667138,0,NA,NA,0.621929,0,NA,NA,NA,NA,0.650598,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672999,0,NA,NA,NA,NA,0.515279,0,0.571596,0,NA,NA,NA,NA,0.601731,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581738,0,NA,NA,0.626518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660772,0,NA,NA,0.178929,0,NA,NA,NA,NA,0.601684,0,NA,NA,0.579538,0,NA,NA,NA,NA,0.675895,0,0.666653,0,0.534741,0,0.655336,0,NA,NA,0.794326,0,NA,NA,0.538821,0,NA,NA,NA,NA,NA,NA,NA,NA,0.631416,0,NA,NA,0.619478,0,NA,NA,0.647507,0,0.641778,0,0.624384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435047,0,NA,NA,NA,NA,0.642915,0,NA,NA,NA,NA,0.55605,0,0.636959,0,NA,NA,0.635773,0,0.635223,0,0.645,0,NA,NA,0.52914,0,0.55624,0,NA,NA,NA,NA,0.638355,0,NA,NA,NA,NA,0.605892,0,NA,NA,NA,NA,0.616768,0,NA,NA,NA,NA,NA,NA,NA,NA,0.638228,0
"55",2020-02-03,NA,NA,0.342588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660982,0,NA,NA,NA,NA,0.186973,0,NA,NA,NA,NA,NA,NA,0.44777,0,0.619186,0,NA,NA,NA,NA,NA,NA,NA,NA,0.633111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.665311,0,NA,NA,NA,NA,NA,NA,0.68955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807146,0,NA,NA,NA,NA,0.628151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662738,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644035,0,NA,NA,NA,NA,NA,NA,0.688355,0,0.693559,0,0.657001,0,0.662193,0,NA,NA,NA,NA,0.521444,0,0.669764,0,NA,NA,NA,NA,0.666615,0,0.588549,0,NA,NA,0.634606,0,NA,NA,NA,NA,0.267735,0,0.679763,0,NA,NA,NA,NA,NA,NA,NA,NA
"56",2020-02-08,NA,NA,0.710183,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495425,0,NA,NA,NA,NA,NA,NA,0.734978,0,NA,NA,NA,NA,NA,NA,0.706061,0,NA,NA,NA,NA,NA,NA,NA,NA,0.502212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74149,0,0.588752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599676,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756776,0,NA,NA,NA,NA,NA,NA
"57",2020-03-09,NA,NA,NA,NA,0.643662,0,NA,NA,NA,NA,NA,NA,NA,NA,0.621977,0,NA,NA,NA,NA,NA,NA,0.20505,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591792,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013003,0,NA,NA,NA,NA,0.654289,0,NA,NA,0.571574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714489,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2020-03-24,NA,NA,0.618185,0,0.573598,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156038,0,NA,NA,NA,NA,NA,NA,0.279371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252067,0,0.595006,0,NA,NA,0.446873,0,0.542176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637054,0,0.641326,0,0.558157,0,0.155544,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407808,0,0.60952,0,NA,NA,NA,NA,NA,NA,NA,NA,0.733179,0,NA,NA,NA,NA,0.615221,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614704,0,NA,NA,0.597287,0,0.595826,0,NA,NA,NA,NA,0.596917,0,NA,NA,NA,NA,NA,NA,0.640418,0,NA,NA,NA,NA,NA,NA,NA,NA,0.618988,0,NA,NA,NA,NA,NA,NA,0.429674,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626066,0,NA,NA,NA,NA,0.639822,0,NA,NA,0.615448,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624429,0,NA,NA,0.628633,0,NA,NA,NA,NA,0.578524,0,0.602997,0
