"","date","EVI2_hectareID_1","EVI2_sd_hectareID_1","EVI2_hectareID_2","EVI2_sd_hectareID_2","EVI2_hectareID_3","EVI2_sd_hectareID_3","EVI2_hectareID_4","EVI2_sd_hectareID_4","EVI2_hectareID_5","EVI2_sd_hectareID_5","EVI2_hectareID_6","EVI2_sd_hectareID_6","EVI2_hectareID_7","EVI2_sd_hectareID_7","EVI2_hectareID_8","EVI2_sd_hectareID_8","EVI2_hectareID_9","EVI2_sd_hectareID_9","EVI2_hectareID_10","EVI2_sd_hectareID_10","EVI2_hectareID_11","EVI2_sd_hectareID_11","EVI2_hectareID_12","EVI2_sd_hectareID_12","EVI2_hectareID_13","EVI2_sd_hectareID_13","EVI2_hectareID_14","EVI2_sd_hectareID_14","EVI2_hectareID_15","EVI2_sd_hectareID_15","EVI2_hectareID_16","EVI2_sd_hectareID_16","EVI2_hectareID_17","EVI2_sd_hectareID_17","EVI2_hectareID_18","EVI2_sd_hectareID_18","EVI2_hectareID_19","EVI2_sd_hectareID_19","EVI2_hectareID_20","EVI2_sd_hectareID_20","EVI2_hectareID_21","EVI2_sd_hectareID_21","EVI2_hectareID_22","EVI2_sd_hectareID_22","EVI2_hectareID_23","EVI2_sd_hectareID_23","EVI2_hectareID_24","EVI2_sd_hectareID_24","EVI2_hectareID_25","EVI2_sd_hectareID_25","EVI2_hectareID_26","EVI2_sd_hectareID_26","EVI2_hectareID_27","EVI2_sd_hectareID_27","EVI2_hectareID_28","EVI2_sd_hectareID_28","EVI2_hectareID_29","EVI2_sd_hectareID_29","EVI2_hectareID_30","EVI2_sd_hectareID_30","EVI2_hectareID_31","EVI2_sd_hectareID_31","EVI2_hectareID_32","EVI2_sd_hectareID_32","EVI2_hectareID_33","EVI2_sd_hectareID_33","EVI2_hectareID_34","EVI2_sd_hectareID_34","EVI2_hectareID_35","EVI2_sd_hectareID_35","EVI2_hectareID_36","EVI2_sd_hectareID_36","EVI2_hectareID_37","EVI2_sd_hectareID_37","EVI2_hectareID_38","EVI2_sd_hectareID_38","EVI2_hectareID_39","EVI2_sd_hectareID_39","EVI2_hectareID_40","EVI2_sd_hectareID_40","EVI2_hectareID_41","EVI2_sd_hectareID_41","EVI2_hectareID_42","EVI2_sd_hectareID_42","EVI2_hectareID_43","EVI2_sd_hectareID_43","EVI2_hectareID_44","EVI2_sd_hectareID_44","EVI2_hectareID_45","EVI2_sd_hectareID_45","EVI2_hectareID_46","EVI2_sd_hectareID_46","EVI2_hectareID_47","EVI2_sd_hectareID_47","EVI2_hectareID_48","EVI2_sd_hectareID_48","EVI2_hectareID_49","EVI2_sd_hectareID_49","EVI2_hectareID_50","EVI2_sd_hectareID_50","EVI2_hectareID_51","EVI2_sd_hectareID_51","EVI2_hectareID_52","EVI2_sd_hectareID_52","EVI2_hectareID_53","EVI2_sd_hectareID_53","EVI2_hectareID_54","EVI2_sd_hectareID_54","EVI2_hectareID_55","EVI2_sd_hectareID_55","EVI2_hectareID_56","EVI2_sd_hectareID_56","EVI2_hectareID_57","EVI2_sd_hectareID_57","EVI2_hectareID_58","EVI2_sd_hectareID_58","EVI2_hectareID_59","EVI2_sd_hectareID_59","EVI2_hectareID_60","EVI2_sd_hectareID_60","EVI2_hectareID_61","EVI2_sd_hectareID_61","EVI2_hectareID_62","EVI2_sd_hectareID_62","EVI2_hectareID_63","EVI2_sd_hectareID_63","EVI2_hectareID_64","EVI2_sd_hectareID_64","EVI2_hectareID_65","EVI2_sd_hectareID_65","EVI2_hectareID_66","EVI2_sd_hectareID_66","EVI2_hectareID_67","EVI2_sd_hectareID_67","EVI2_hectareID_68","EVI2_sd_hectareID_68","EVI2_hectareID_69","EVI2_sd_hectareID_69","EVI2_hectareID_70","EVI2_sd_hectareID_70","EVI2_hectareID_71","EVI2_sd_hectareID_71","EVI2_hectareID_72","EVI2_sd_hectareID_72","EVI2_hectareID_73","EVI2_sd_hectareID_73","EVI2_hectareID_74","EVI2_sd_hectareID_74","EVI2_hectareID_75","EVI2_sd_hectareID_75","EVI2_hectareID_76","EVI2_sd_hectareID_76","EVI2_hectareID_77","EVI2_sd_hectareID_77","EVI2_hectareID_78","EVI2_sd_hectareID_78","EVI2_hectareID_79","EVI2_sd_hectareID_79","EVI2_hectareID_80","EVI2_sd_hectareID_80","EVI2_hectareID_81","EVI2_sd_hectareID_81","EVI2_hectareID_82","EVI2_sd_hectareID_82","EVI2_hectareID_83","EVI2_sd_hectareID_83","EVI2_hectareID_84","EVI2_sd_hectareID_84","EVI2_hectareID_85","EVI2_sd_hectareID_85","EVI2_hectareID_86","EVI2_sd_hectareID_86","EVI2_hectareID_87","EVI2_sd_hectareID_87","EVI2_hectareID_88","EVI2_sd_hectareID_88","EVI2_hectareID_89","EVI2_sd_hectareID_89","EVI2_hectareID_90","EVI2_sd_hectareID_90","EVI2_hectareID_91","EVI2_sd_hectareID_91","EVI2_hectareID_92","EVI2_sd_hectareID_92","EVI2_hectareID_93","EVI2_sd_hectareID_93","EVI2_hectareID_94","EVI2_sd_hectareID_94","EVI2_hectareID_95","EVI2_sd_hectareID_95","EVI2_hectareID_96","EVI2_sd_hectareID_96","EVI2_hectareID_97","EVI2_sd_hectareID_97","EVI2_hectareID_98","EVI2_sd_hectareID_98","EVI2_hectareID_99","EVI2_sd_hectareID_99","EVI2_hectareID_100","EVI2_sd_hectareID_100","EVI2_hectareID_101","EVI2_sd_hectareID_101","EVI2_hectareID_102","EVI2_sd_hectareID_102","EVI2_hectareID_103","EVI2_sd_hectareID_103","EVI2_hectareID_104","EVI2_sd_hectareID_104","EVI2_hectareID_105","EVI2_sd_hectareID_105","EVI2_hectareID_106","EVI2_sd_hectareID_106","EVI2_hectareID_107","EVI2_sd_hectareID_107","EVI2_hectareID_108","EVI2_sd_hectareID_108","EVI2_hectareID_109","EVI2_sd_hectareID_109","EVI2_hectareID_110","EVI2_sd_hectareID_110","EVI2_hectareID_111","EVI2_sd_hectareID_111","EVI2_hectareID_112","EVI2_sd_hectareID_112","EVI2_hectareID_113","EVI2_sd_hectareID_113","EVI2_hectareID_114","EVI2_sd_hectareID_114","EVI2_hectareID_115","EVI2_sd_hectareID_115","EVI2_hectareID_116","EVI2_sd_hectareID_116","EVI2_hectareID_117","EVI2_sd_hectareID_117","EVI2_hectareID_118","EVI2_sd_hectareID_118","EVI2_hectareID_119","EVI2_sd_hectareID_119","EVI2_hectareID_120","EVI2_sd_hectareID_120","EVI2_hectareID_121","EVI2_sd_hectareID_121","EVI2_hectareID_122","EVI2_sd_hectareID_122","EVI2_hectareID_123","EVI2_sd_hectareID_123","EVI2_hectareID_124","EVI2_sd_hectareID_124","EVI2_hectareID_125","EVI2_sd_hectareID_125","EVI2_hectareID_126","EVI2_sd_hectareID_126","EVI2_hectareID_127","EVI2_sd_hectareID_127","EVI2_hectareID_128","EVI2_sd_hectareID_128","EVI2_hectareID_129","EVI2_sd_hectareID_129"
"60",2020-03-26,0.546047,0,NA,NA,NA,NA,NA,NA,0.551988,0,NA,NA,NA,NA,NA,NA,0.564706,0,NA,NA,NA,NA,NA,NA,NA,NA,0.55676,0,NA,NA,NA,NA,0.565931,0,NA,NA,0.559831,0,0.584936,0,NA,NA,NA,NA,NA,NA,NA,NA,0.536882,0,NA,NA,0.549841,0,NA,NA,0.545146,0,NA,NA,NA,NA,NA,NA,0.565744,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.539413,0,NA,NA,0.50561,0,0.453826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436797,0,0.567215,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428487,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556917,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547758,0,0.642111,0,NA,NA,0.562506,0,NA,NA,NA,NA,NA,NA,0.569288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573308,0,0.551025,0,NA,NA,NA,NA,NA,NA,NA,NA,0.533533,0,NA,NA,0.60277,0,0.560254,0,NA,NA,0.587649,0,0.544559,0,NA,NA
"61",2020-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621426,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580637,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.560972,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2020-04-15,NA,NA,0.414973,0,NA,NA,0.589291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225794,0,NA,NA,NA,NA,0.459512,0,NA,NA,NA,NA,0.417006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524726,0,NA,NA,NA,NA,0.596857,0,0.525027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2020-04-20,0.498783,0,NA,NA,0.480149,0,0.539848,0,0.510638,0,0.531175,0,NA,NA,NA,NA,0.512636,0,0.491414,0,0.502368,0,NA,NA,0.477911,0,0.504362,0,0.48157,0,NA,NA,NA,NA,0.51854,0,0.504645,0,0.530607,0,NA,NA,0.497882,0,0.495702,0,NA,NA,0.496596,0,NA,NA,0.494814,0,NA,NA,NA,NA,0.520196,0,0.510369,0,0.445408,0,0.514731,0,0.421575,0,NA,NA,NA,NA,0.48714,0,0.497988,0,0.526447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529998,0,0.512054,0,0.546421,0,0.512042,0,0.543297,0,0.575432,0,0.4912,0,0.504701,0,0.478965,0,NA,NA,0.523257,0,NA,NA,0.36745,0,0.500493,0,0.548125,0,0.557175,0,NA,NA,NA,NA,NA,NA,0.528437,0,0.50078,0,NA,NA,NA,NA,0.512463,0,0.480819,0,0.547438,0,0.475182,0,NA,NA,0.540452,0,0.503244,0,0.503025,0,0.492351,0,NA,NA,NA,NA,0.515545,0,0.52011,0,NA,NA,0.544805,0,NA,NA,0.497708,0,0.492617,0,NA,NA,0.516152,0,0.520046,0,NA,NA,0.490335,0,0.568524,0,0.519254,0,NA,NA,0.499307,0,0.564392,0,0.522881,0,0.497681,0,0.502327,0,0.508987,0,0.513603,0,NA,NA,0.522295,0,0.515881,0,0.490918,0,0.509273,0,0.508344,0,0.417995,0,NA,NA,NA,NA,0.496301,0,0.516387,0,0.510607,0,0.521723,0,0.514766,0,0.568805,0,0.52824,0,NA,NA,0.55357,0,0.550726,0,0.503717,0,0.499884,0,0.486043,0,0.482235,0,0.510373,0,0.515634,0,0.513144,0,0.516145,0,0.497563,0,0.506622,0
"64",2020-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517174,0,NA,NA,0.263218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.509852,0,0.528931,0,NA,NA,NA,NA,NA,NA,NA,NA,0.513558,0,NA,NA,NA,NA,NA,NA,NA,NA,0.548546,0,NA,NA,0.400105,0,NA,NA,NA,NA,NA,NA,NA,NA,0.234391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531788,0,NA,NA,NA,NA,NA,NA,NA,NA,0.544725,0,NA,NA,NA,NA,NA,NA,0.520627,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114761,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-05,0.510472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.522194,0,NA,NA,NA,NA,0.421972,0,NA,NA,NA,NA,NA,NA,NA,NA,0.534724,0,NA,NA,0.500399,0,0.513778,0,NA,NA,NA,NA,NA,NA,NA,NA,0.490133,0,NA,NA,0.488651,0,NA,NA,NA,NA,0.558697,0,NA,NA,NA,NA,0.512883,0,NA,NA,NA,NA,NA,NA,0.494075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44947,0,0.492182,0,NA,NA,0.377526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186657,0,0.573153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445148,0,NA,NA,0.510774,0,NA,NA,0.508005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488379,0,0.37003,0,0.474278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517812,0,NA,NA,NA,NA,NA,NA,0.309592,0,0.515577,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51181,0,NA,NA,0.539314,0,NA,NA,NA,NA,0.526934,0,NA,NA,NA,NA,0.514506,0,0.544691,0,NA,NA,0.534662,0,NA,NA,NA,NA,0.514727,0,NA,NA,0.529549,0
"66",2020-05-10,0.500839,0,0.387454,0,0.483135,0,0.546749,0,0.506658,0,0.507401,0,0.543692,0,0.471502,0,0.518198,0,NA,NA,0.50611,0,0.493685,0,0.478133,0,0.504817,0,0.470429,0,0.467278,0,0.494713,0,0.496033,0,NA,NA,0.534231,0,0.485768,0,0.496199,0,0.493654,0,0.515046,0,NA,NA,0.507277,0,NA,NA,0.481893,0,0.501853,0,0.524063,0,0.515802,0,0.498757,0,NA,NA,0.519693,0,0.512686,0,NA,NA,0.480149,0,0.491245,0,0.518015,0,0.511481,0,0.484034,0,0.489762,0,0.527661,0,0.507803,0,0.533596,0,0.503873,0,0.546503,0,0.514705,0,0.520687,0,0.574373,0,0.491271,0,0.524316,0,NA,NA,0.493725,0,0.505399,0,0.592967,0,0.507988,0,0.49479,0,0.531855,0,0.547981,0,0.545609,0,0.539166,0,0.516066,0,0.53503,0,0.488992,0,0.503056,0,0.496076,0,0.510987,0,0.474231,0,0.517986,0,0.474366,0,0.512005,0,0.542227,0,NA,NA,0.509024,0,0.495173,0,0.528492,0,0.486938,0,0.484476,0,0.519618,0,0.489021,0,0.548685,0,0.499845,0,0.500023,0,0.487453,0,0.503566,0,0.515074,0,0.507887,0,0.499675,0,0.48914,0,0.556948,0,0.511463,0,0.509571,0,0.48693,0,0.567383,0,0.52077,0,0.50605,0,NA,NA,0.521105,0,0.500582,0,0.499979,0,0.506338,0,0.510283,0,0.485665,0,0.498646,0,0.511909,0,0.488016,0,0.502024,0,0.516705,0,0.488363,0,0.500246,0,0.499846,0,0.504951,0,0.505816,0,0.570706,0,0.530209,0,0.508017,0,0.558468,0,0.552273,0,0.501278,0,0.503371,0,0.476486,0,0.483501,0,0.530799,0,0.508656,0,0.517338,0,0.512777,0,0.499769,0,0.526626,0
"67",2020-05-20,NA,NA,0.381015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496045,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2020-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364577,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2020-06-04,0.48724,0,0.373562,0,0.462148,0,0.494676,0,NA,NA,0.491301,0,0.515227,0,NA,NA,NA,NA,0.463132,0,0.255381,0,NA,NA,0.451298,0,NA,NA,0.455195,0,0.447136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499348,0,NA,NA,NA,NA,NA,NA,NA,NA,0.512959,0,NA,NA,NA,NA,NA,NA,0.486012,0,0.476111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57549,0,NA,NA,0.401805,0,NA,NA,NA,NA,0.509448,0,0.474151,0,0.488964,0,0.529031,0,NA,NA,NA,NA,NA,NA,0.445757,0,NA,NA,0.481629,0,0.448826,0,0.461746,0,NA,NA,NA,NA,0.483062,0,0.468573,0,0.379256,0,NA,NA,0.439806,0,0.521958,0,NA,NA,0.515428,0,NA,NA,NA,NA,0.308786,0,0.486638,0,NA,NA,0.185848,0,NA,NA,0.44903,0,NA,NA,0.408564,0,NA,NA,0.478751,0,0.532918,0,0.123094,0,NA,NA,0.496891,0,NA,NA,NA,NA,NA,NA,NA,NA,0.503007,0,0.247858,0,0.471151,0,NA,NA,0.471596,0,NA,NA,0.478825,0,0.461847,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528983,0,NA,NA,NA,NA,NA,NA,0.476392,0,NA,NA,NA,NA,NA,NA,NA,NA,0.488278,0,NA,NA
"70",2020-06-09,0.464935,0,0.35312,0,0.449228,0,0.511307,0,0.469211,0,0.471556,0,0.504992,0,0.438574,0,0.474388,0,0.440598,0,0.471785,0,0.455819,0,0.435688,0,0.466703,0,0.429871,0,0.43264,0,0.456176,0,0.454947,0,0.460951,0,0.48455,0,0.443853,0,0.456791,0,0.465464,0,0.470599,0,0.458644,0,0.471705,0,0.449432,0,0.440739,0,0.466593,0,0.486884,0,0.48164,0,0.465959,0,0.463707,0,0.474153,0,0.478952,0,0.462177,0,0.438685,0,0.463053,0,0.477972,0,0.471593,0,0.448883,0,0.45176,0,0.481609,0,0.473178,0,0.494074,0,0.475728,0,0.502797,0,0.46403,0,0.473909,0,0.529586,0,0.453134,0,0.462984,0,0.429142,0,0.449442,0,0.469004,0,0.553354,0,0.465368,0,0.458721,0,0.501212,0,0.491044,0,0.507345,0,0.499387,0,0.48,0,0.486326,0,0.456836,0,0.465052,0,0.459535,0,0.477528,0,0.438394,0,0.474283,0,0.440832,0,0.458593,0,0.50107,0,0.460942,0,0.475537,0,0.457477,0,0.492494,0,0.451022,0,0.453327,0,0.47895,0,0.451125,0,0.502308,0,0.458968,0,0.466839,0,0.453818,0,0.467228,0,0.481947,0,0.471228,0,0.457433,0,0.442541,0,0.494448,0,0.472867,0,0.477599,0,0.453184,0,0.522262,0,0.486994,0,0.478202,0,0.463565,0,0.469598,0,0.462342,0,0.464072,0,0.464692,0,0.47506,0,0.446445,0,0.450698,0,0.456657,0,0.448626,0,0.461283,0,0.468497,0,0.452985,0,0.456764,0,0.463336,0,0.465937,0,0.47075,0,0.506489,0,0.483948,0,0.470466,0,0.513502,0,0.508657,0,0.464522,0,0.464868,0,0.440255,0,0.448956,0,0.477593,0,0.463774,0,0.478352,0,0.469941,0,0.461858,0,0.48766,0
"71",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553131,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543956,0,NA,NA,0.193365,0,0.492189,0,NA,NA,NA,NA,NA,NA,0.371154,0,0.514873,0,0.217561,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275499,0,NA,NA,0.247584,0,NA,NA,NA,NA,NA,NA,NA,NA,0.508815,0,0.139623,0,0.50797,0,NA,NA,0.58366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523371,0,NA,NA,NA,NA,NA,NA,0.31137,0,NA,NA,NA,NA,NA,NA,0.434863,0,NA,NA,0.501418,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525107,0,0.494519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532912,0,0.311939,0,0.526563,0,NA,NA,NA,NA,0.507784,0,0.522767,0,NA,NA,NA,NA,0.523051,0,NA,NA,NA,NA
